proveedor,laboratorio,cum,descripcion,precio,iva,principio_activo
PHARMAPLUS,SEVEN PHARMA,20064440-01,IMATERO 400 MG FRASCO,12294.0,0,IMATINIB
PHARMAPLUS,SEVEN PHARMA,20106196-02,CELICOB 200 MG CAJA,726.0,0,CELECOXIB
PHARMAPLUS,BOYDORR,,PROWHEY RENAL LATA 900 G VAC,142705.0,0,AISLADO PURO DE PROTEINA DE SUERO DE LECHE
PHARMAPLUS,NOVONORDISK,20094683-01,SAXENDA 6 MG/ML CAJA,169204.0,0,LIRAGLUTIDA
PHARMAPLUS,BIOPAS LABORATORIES,20100581-05,CORTIMENT 9MG CAJA,11027.0,0,BUNESONIDA MICRONIZADA
PHARMAPLUS,LAFRANCOL,20086917-03,DOXU 5/250 MG,3160.0,0,HIDROCODONA BITARTRATO DISESQUHIDRATO
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,ENSURE ADVANCE FRESA 850G,74235.0,0,FORMULA
PHARMAPLUS,LAFRANCOL,19904550-03,"CLOBETASOL PROPIONATO 0,05% TUBO",7838.0,0,CLOBETASOL PROPIONATO
PHARMAPLUS,BIOPAS LABORATORIES,20070928-02,METEOSPASMYL CAJA,6000.0,0,CITRATO DE ALVERINA
PHARMAPLUS,SEVEN PHARMA,20063469-01,GEMTIN 200 MG CAJA,34871.0,0,GEMCITABINA 200 MG
PHARMAPLUS,SEVEN PHARMA,20063548-01,GEMTIN 1 GR CAJA,65382.0,0,GEMCITABINA 1 GR
PHARMAPLUS,SEVEN PHARMA,20089806-02,OLMEDOXTAN 40 MG CAJA,1355.0,0,OLMESARTAN MEDOXOMIL
PHARMAPLUS,BIOPAS LABORATORIES,20001660-01,IXEMPRA 15 MG CAJA,2981289.0,0,IXABEPILONA
PHARMAPLUS,SEVEN PHARMA,20089803-02,OLMEDOXTAN 20 MG CAJA,677.0,0,OLMESARTAN MEDOXOMIL
PHARMAPLUS,GRUPO AFIN,20054501-01,COMPLERA CAJA,23345.0,0,EMTRICITABINA
PHARMAPLUS,SEVEN PHARMA,20092188-01,HETVAL 1 GR CAJA,2235.0,0,VALACICLOVIR CLORHIDRATO 1112 MG EQUIVALENTE A VALACICLOVIR
PHARMAPLUS,SEVEN PHARMA,20072620-01,LINDEZIP 5 MG CAJA,1117.0,0,DONEPEZIL CLORHIDRATO
PHARMAPLUS,SEVEN PHARMA,20072619-01,LINDEZIP 10 MG CAJA,1676.0,0,DONEPEZIL CLORHIDRATO
PHARMAPLUS,AXON PHARMA SAS,,ALFLORE,4790.0,19,N/A
PHARMAPLUS,SEVEN PHARMA,20116890-01,VALGOVIR 450 MG CAJA,16764.0,0,MEZCLA SECA:VALGANCICLOVIR CLORHIDRATO 496.3 MG EQUIVALENTE A VALGANCICLOVIR
PHARMAPLUS,LAFRANCOL,20157741-06,NEDO 20 MG CAJA,4883.0,0,ESOMEPRAZOL PELLETS 8.5% (EQUIVALENTE A ESOMEPRAZOL 20 MG)
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,VITAL 1.5 KCAL LPC,63907.0,0,ALIMENTO DE USO ESPECIAL COMPLETO SEMIELEMENTAL HIPERCALORICO PASADO EN PEPTIDOS CON TRIGLICERIOS DE CADENA MEDIA (TCN) PARA PERSONAS CON FUNCION GASTROINTENSTINAL DETERIORADA
PHARMAPLUS,PROCAPS FARMA RX,20134577-02,BRIMODOR SOLUCION OFTALMICA,19532.0,0,BRIMONIDINA TARTRATO
PHARMAPLUS,EXELTIS,20077138-01,"DROSPERA 3MG + 0,030 MG CJA X 28",593.0,0,DROSPIRENONA
PHARMAPLUS,BOYDORR,,PROWHEY EPOC LATA 420 G VAI,44152.0,0,NA
PHARMAPLUS,FRESENIUS KABI,,FRESUBIN 2 KCAL DRINK VAINILLA FCO X 200 ML,479.0,0,MULTIVITAMINICO
PHARMAPLUS,FRESENIUS KABI,,FRESUBIN 2 KCAL DRINK FRUTOS DEL BOSQUE FCO X 200 ML,479.0,0,MULTIVITAMINICO
PHARMAPLUS,FRESENIUS KABI,,DIBEN DRINK VAINILLA FCO X 200 ML,479.0,0,MULTIVITAMINICO
PHARMAPLUS,FRESENIUS KABI,,DIBEN DRINK CAPUCHINO FCO X 200 ML,479.0,0,MULTIVITAMINICO
PHARMAPLUS,BAXTER,29523-06,CLORURO DE SODIO AL 0.9% (1000ML),254.0,0,CLORURO DE SODIO AL 0.9% (1000ML)
PHARMAPLUS,GEDEON RICHTER,20094754-01,JOLIAN 3 MG / 0.02 MG,782.0,0,DROSPIRENONA
PHARMAPLUS,NESTLE HEALTH SCIENCE,,GLYTROL PBIO1 VANILLATPSM 24X250MLN,8465.0,0,GLYTROL
PHARMAPLUS,DIABETRICS,,GLUCOQUICK AGUJAS PARA PLUMAS DE INSULINA,240.0,19,AGUJAS
PHARMAPLUS,XINETIX PHARMA S.A.S,20109074-06,COSAMIDE 150 MG CAJA,2051.0,0,NA
PHARMAPLUS,XINETIX PHARMA S.A.S,20108800-06,COSAMIDE 50 MG CAJA,1128.0,0,NA
PHARMAPLUS,EXELTIS,20077141-01,"DROSPERA 20 (3MG + 0,020 MG)",593.0,0,DROSPIRENONA
PHARMAPLUS,EXELTIS,20077105-01,GESTAGENO 100 CAJA,1173.0,0,PROGESTERONA
PHARMAPLUS,EXELTIS,20080146-01,METRINELLE CAJA,1021.0,0,DIENOGEST MICRONIZADO
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,GLUCERNA RPB FRESA,8446.0,0,NA
PHARMAPLUS,PROCAPS FARMA RX,20090823-09,LIPOMEGA 20 MG,6328.0,0,ATORVASTATINA 20MG+OMEGA 84% UNIGEL
PHARMAPLUS,PROCAPS FARMA RX,19941307-06,MUVETT S 200/120 MG,1309.0,0,SIMETICONA
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,SIMILAC TOTAL COMFORT2 PROSENSITIVE 820G,132678.0,0,NA
PHARMAPLUS,BOYDORR,,PROWHEY RENAL LATA 378 G VAC,59899.0,0,NA
PHARMAPLUS,BOYDORR,,PROWHEY RENAL SOBRE 90 G VAC,14260.0,0,NA
PHARMAPLUS,BOYDORR,,SPEZANTE LATA 275 G,51080.0,19,NA
PHARMAPLUS,PROCAPS GENERICOS COLMED,19940902-02,FLUCONAZOL 200 MG CJA,1085.0,0,FLUCONAZOL
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,ABOUND ORANGE,29792.0,0,N
PHARMAPLUS,EUROFARMA,20073630-02,DOLORO 10 MG CAJA,168.0,0,CICLOBENZAPRINA CLORHIDRATO
PHARMAPLUS,DIABETRICS,,TIRAS GLUCOQUICK DIAMOND CAJA,805.0,0,TIRAS
PHARMAPLUS,PROCAPS FARMA OTC,,NUTRIGEL ADVANCE MANDARINA,3530.0,19,COLAGENO
PHARMAPLUS,EUROFARMA,20067502-01,GITIZOL CREMA VAGINAL TUBO X 40G + 7 APLIC,48500.0,0,NITRATO DE FENTICONAZOL 2G
PHARMAPLUS,IPSEN COLOMBIA SAS,20032324-01,DYSPORT 300 U,456263.0,0,TOXINA BOTULINICA
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,SIMILAC TC1 PROSENSITIVE CJX4BOLSASX350G,243075.0,0,FORMULA NUTRICIONAL
PHARMAPLUS,LAFRANCOL,,BIOGAIA CAJA,3398.0,19,N/A SUPLEMENTO DIETARIO
PHARMAPLUS,LAFRANCOL,20120093-01,ALODIL 25 MG CAJA,3447.0,0,AGOMELATINA
PHARMAPLUS,FRESENIUS KABI,,FREBINI ENERGY FIBRE DRINK VAINILLA FCO X 200 ML,304.0,0,MULTIVITAMINICO
PHARMAPLUS,DANONE,,FORTINI VAINILLA,52800.0,0,"Formula polimérica, hipercalórica, en polvo, con proteínas, carbohidratos, grasas (ácidos grasos linoleico y alfalionéico), vitaminas, minerales y oligoelementos"
PHARMAPLUS,PROCAPS FARMA RX,20109639-07,FENOVAS 20 MG,4118.0,0,CADA CAPSULA BLANDA CONTIENE ROSUVASTATINA
PHARMAPLUS,GEDEON RICHTER,20094185-01,"TEJANIA 0,075 MG CAJA",365.0,0,DESOGESTREL
PHARMAPLUS,PROCAPS FARMA RX,20056207-12,JARIT 100 MG,1669.0,0,PROGESTERONA MICRONIZADA
PHARMAPLUS,LAFRANCOL,20104080-03,DABIX 160/25 MG CAJA,3541.0,0,CLORTALIDONA
PHARMAPLUS,LAFRANCOL,20112042-03,FEXU 120 MG CAJA,4347.0,0,FEXOFENADINA CLORHIDRATO
PHARMAPLUS,SEVEN PHARMA,20088762-02,ESCITROLAM ECITALOPRAM 10 MG CAJA,726.0,0,OXALATO DE ESCITALOPRAM 25.55MG EQUIVALENTE A ESCITALOPRAM
PHARMAPLUS,SEVEN PHARMA,20092192-03,HETVAL 500 MG VALACICLOVIR 500 MG CAJA,1676.0,0,VALACICLOVIR CLORHIDRATO 556 MG EQUIVALENTE A VALACICLOVIR
PHARMAPLUS,BIOPAS LABORATORIES,202762-01,ADVANTAN CREMA,118353.0,0,METILPREDNISOLONA ACEPONATO
PHARMAPLUS,BIOPAS LABORATORIES,20012582-03,FINACEA GEL 15%,146100.0,0,ACIDO AZELAICO
PHARMAPLUS,BIOPAS LABORATORIES,32033-01,SCHERIDERM CREMA,79695.0,0,NITRATO DE ISOCONAZOL M20
PHARMAPLUS,DANONE,,NUTRILON PEPTI JUNIOR X 400,97200.0,19,N/A
PHARMAPLUS,DANONE,,NUTRILON PEPTI SYNEO LATA X 400GR,102000.0,0,N/A
PHARMAPLUS,DANONE,,FORTINI NEUTRO,52800.0,0,"Formula polimérica, hipercalórica, en polvo, con proteínas, carbohidratos, grasas (ácidos grasos linoleico y alfalionéico), vitaminas, minerales y oligoelementos"
PHARMAPLUS,DANONE,,INFATRINI,90000.0,0,N/A
PHARMAPLUS,DANONE,,KETOCAL,816000.0,0,N/A
PHARMAPLUS,DANONE,,NEOCATE JUNIOR NEUTRO,165600.0,0,N/A
PHARMAPLUS,DANONE,,NEOCATE JUNIOR VAINILLA,165600.0,0,N/A
PHARMAPLUS,DANONE,,NEOCATE LCP UPGRADE,213600.0,0,N/A
PHARMAPLUS,BIOPAS LABORATORIES,40526-01,DILATREND 25MG CJ X 28 TAB,1188.0,0,CARVEDILOL
PHARMAPLUS,BOYDORR,,PROWHEY DM LIQUIDO TETRA PACK 200 ML,7514.0,0,PROTEINA DE LECHE
PHARMAPLUS,NESTLE HEALTH SCIENCE,,NUTREN SENIOR EN POLVO VAINILLA X 370 GR,41554.0,0,SUPLEMENTO DIETARIO
PHARMAPLUS,NESTLE HEALTH SCIENCE,,NUTREN 1.5 X 250ML X 250,383.0,0,NUTREN 1.5 UNFLAVORED TPSM 24X250ML N2XI
PHARMAPLUS,NESTLE HEALTH SCIENCE,,PEPTAMEN INTENSE TP 24 X 250 ML,1434.0,0,PEPTAMEN INTENSE VHP TPSM24X25PEPTAMEN INTENSE VHP TPSM24X25
PHARMAPLUS,EXELTIS,20080145-01,"DONABELLA CAJA 2,0 MG + 0,0035 MG",429.0,0,"CIPROTERONA 2,0 mg + ETINILESTRADIOL MICRONIZADO 0,035 mg"
PHARMAPLUS,LAFRANCOL,20100166-01,IZINOVA 2 FCOS,116050.0,0,SULFATO DE MAGNESIO HEPTAHIDRATADO
PHARMAPLUS,PROCAPS FARMA RX,20109859-06,ENITRA 100 MG,1799.0,0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PHARMAPLUS,PROCAPS FARMA RX,20109859-03,ENITRA 100 MG,1799.0,0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PHARMAPLUS,PROCAPS FARMA RX,20109859-16,ENITRA 100 MG,1799.0,0,ITRACONAZOL MICROGRANULOS* 454.500 MG EQUIVALENTES A ITRACONAZOL
PHARMAPLUS,BOYDORR,,PROWHEY TRR LATA 336 G VAI,55662.0,0,NA
PHARMAPLUS,EUROFARMA,20068917-04,HISTIVERT 16 MG CJA X 30 TAB,183.0,0,BETAHISTINA DICLORHIDRATO
PHARMAPLUS,PROCAPS FARMA OTC,,NUTRIGEL ADVANCE NEUTRO,3427.0,19,COLAGENO 100% HIDROLIZADO EN POLVO
PHARMAPLUS,VITALIS,19954690-06,CIPROFLOXACINA 100 MG/ 10 ML,4390.0,0,CIPROFLOXACINA BASE (EN FORMA DE LACTATO )
PHARMAPLUS,DIABETRICS,,TIRAS GLUCOQUICK G30A,420.0,0,TIRAS GLUCOMETRO
PHARMAPLUS,DIABETRICS,,GLUCOMETRO GLUCOQUICK G30A,45000.0,0,GLUCOMETRO
PHARMAPLUS,LAFRANCOL,20044004-11,CORDIAX AM 80/5 MG,2918.0,0,AMLODIPINO + TELMISARTAN
PHARMAPLUS,ADIUM,20085619-05,DICASEN 25 MG,819.0,0,DICLOFENACO SODICO + TRAMADOL CLORHIDRATO 25/25
PHARMAPLUS,ABBOTT DIABETES,,TIRAS FREESTYLE OPTIUM KETONES H,5297.0,0,NA
PHARMAPLUS,BIOPAS LABORATORIES,26013-04,FUCIDIN UNGUENTO,86667.0,0,FUSIDATO DE SODIO
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,20060505-04,PEDIALYTE 30 MEQ CON ZINC CEREZA,5342.0,0,LACTATO DE SODIO
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,20060505-01,PEDIALYTE 30 MEQ CON ZINC COCO,5342.0,0,LACTATO DE SODIO
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,PEDIASURE CLINICAL LPC 500ML AX CROSS,17495.0,0,N
PHARMAPLUS,ABBOTT DE COLOMBIA,,PERCLOSE PROGLIDE,5175000.0,0,SISTEMA DE CIERRE MEDIANTE SUTURA
PHARMAPLUS,CHALVER,19926876-01,"LEOPROSTIN INYECTABLE 11,25 MG CAJA",504000.0,0,"LEUPROLIDE POLVO LIOFOLIZADO ESTERIL PARA RECONSTITUIR A SUS INY 11,25 MG / FCO VIAL"
PHARMAPLUS,LAFRANCOL,,ENSOY PROTEINA + AUE LATA X 275 GR,45000.0,0,ALIMENTO A BASE DE PROTEINA
PHARMAPLUS,ASTELLAS,19983583-01,PROGRAF L 1MG,6366.0,0,TACROLIMUS 1MG CAPSULAS DE LIBERACION PROLONGADA
PHARMAPLUS,ASTELLAS,20035350-02,PROGRAF L 3MG,19098.0,0,TACROLIMUS 3MG CAPSULAS DE LIBERACION PROLONGADA
PHARMAPLUS,ASTELLAS,19983585-01,PROGRAF L 5MG,31831.0,0,TACROLIMUS 5MG CAPSULAS DE LIBERACION PROLONGADA
PHARMAPLUS,ASTELLAS,19943739-03,PROGRAF 5MG/ML INY,508365.0,0,TACROLIMUS SOLUCION INYECTABLE 5MG/ML
PHARMAPLUS,ASTELLAS,20067345-01,TANDI 40MG,33550.0,0,ENZALUTAMIDA 40MG
PHARMAPLUS,DANONE,,SKANDISHAKE NEUTRO CAJA X 6 SOBRES,552000.0,0,NA
PHARMAPLUS,DANONE,,SKANDISHAKE VAINILLA CAJA X 6 SOBRES,552000.0,0,NA
PHARMAPLUS,DANONE,,KINDERGEN LATA,405480.0,0,NA
PHARMAPLUS,LAFRANCOL,20112088-06,FEXU 180 MG CAJA,7922.0,0,FEXOFENADINA CLORHIDRATO
PHARMAPLUS,LAFRANCOL,20126544-03,CARDIOL 12.5 MG CAJA,2428.0,0,CLORTALIDONA
PHARMAPLUS,ASTELLAS,19943741-01,PROGRAF IR 1MG,4559.0,0,TACROLIMUS 1MG
PHARMAPLUS,LAFRANCOL,20066852-01,DICETEL DUO,7145.0,0,BROMURO DE PINAVERIO
PHARMAPLUS,LAFRANCOL,20066852-04,DICETEL DUO,7145.0,0,BROMURO DE PINAVERIO
PHARMAPLUS,PROCAPS FARMA RX,20106115-02,DEFEROL 2000 UI,634.0,0,VITAMINA D3 (1.000.000 UI/G) 2.0 MG EQUIVALENTES A VITAMINA D3
PHARMAPLUS,PROCAPS FARMA RX,20104115-06,DEFEROL 7000 UI,3501.0,0,VITAMINA D3
PHARMAPLUS,NESTLE HEALTH SCIENCE,,PEPTAMEN INTENSE TP 6 X 1000 ML,23745.0,0,PEPTAMEN INTENSE VHP SR+ULRPPEPTAMEN INTENSE VHP SR+ULRP
PHARMAPLUS,NOVONORDISK,,AGUJAS NOVOFINE 4MM (CJA X 100 UNIDADES),453.0,19,N
PHARMAPLUS,GEDEON RICHTER,20093958-01,SIBILLA 2MG / 0.03 MG,640.0,0,DIENOGEST
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,VITAL 1.5 KCAL RPB,14071.0,0,ALIMENTO DE USO ESPECIAL COMPLETO SEMIELEMENTAL HIPERCALORICO PASADO EN PEPTIDOS CON TRIGLICERIOS DE CADENA MEDIA (TCN) PARA PERSONAS CON FUNCION GASTROINTENSTINAL DETERIORADA
PHARMAPLUS,GEDEON RICHTER,20092288-01,"ROSINA 3 MG / 0,03 MG CAJA",1043.0,0,DROSPIRENONA
PHARMAPLUS,PROCAPS FARMA RX,20080133-09,IFAIM 550 MG,4287.0,0,RIFAIMINA
PHARMAPLUS,PROCAPS FARMA RX,19942227-02,ALBISEC CD,1752.0,0,ITRACONAZOL MICROGRANULOS 215.5 MG/G (EQUIVALENTES A ITRACONAZOL 33.33 MG /CAP )
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,SIMILAC PREMATURE NIPPLE RING,1022.0,0,CHUPOS
PHARMAPLUS,SEVEN PHARMA,20066897-01,VIRATAZ FRASCO,2943.0,0,ATAZANAVIR SULFATO(EQUIVALENTE A ATAZANAVIR
PHARMAPLUS,LAFRANCOL,20062869-04,MAGNION 200U + 2 KIT,1036213.0,0,TOXINA BOTULINICA TIPO A
PHARMAPLUS,PROCAPS FARMA RX,19988267-04,VARTERAL 160/10 MG,1310.0,0,AMLODIPINO BESILATO 13.8880 MG EQUIVALENTE A AMLODIPINO BASE
PHARMAPLUS,PROCAPS FARMA RX,19990284-06,VARTERAL 80/5 MG,929.0,0,AMLODIPINO BESILATO ( EQUIVALENTE A 5 MG DE AMLODIPINO BASE)
PHARMAPLUS,EUROFARMA,20094747-01,PRINF 750 MG CAJA,975.0,0,LEVOFLOXACINO
PHARMAPLUS,MENARINI,20076204-01,KETESSE 50MG/2 ML CAJA,5411.0,0,DEXKETOPROFENO TROMETAMOL EQUIVALENTE A DEXKETOPROFENO
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,SIMILAC INFANT NIPLE AND RING,1022.0,0,CHUPOS
PHARMAPLUS,PROCAPS FARMA RX,19990320-15,VARTERAL 80/10 MG,929.0,0,AMLODIPINO BESILATO13.888 MG (EQUIVALENTE A AMLODIPINO BASE)
PHARMAPLUS,SEVEN PHARMA,20072259-03,TEMILTAR TELMISARTAN 40 MG,338.0,0,TELMISARTAN
PHARMAPLUS,SEVEN PHARMA,20072260-01,TEMILTAR TELMISARTAN 80 MG,597.0,0,TELMISARTAN
PHARMAPLUS,SEVEN PHARMA,20088779-02,ZOLPANT PANTOPRAZOL 40MG,447.0,0,PANTOPRAZOL SODICO SESQUIHIDRATO 45.110 0MG EQUIVALENTE A PANTOPRAZOL BASE
PHARMAPLUS,SEVEN PHARMA,20064177-01,ZIDO H ZIDOVUDINA 300 MG,642.0,0,ZIDOVUDINA
PHARMAPLUS,SEVEN PHARMA,20093307-01,TIQUEPIN QUETIAPINA FUMARATO 300MG,871.0,0,QUETIAPINA FUMARATO 345.360 MG EQUIVALENTE A QUETIAPINA 300 MG
PHARMAPLUS,SEVEN PHARMA,20093308-02,TIQUEPIN QUETIAPINA FUMARATO 200MG,653.0,0,QUETIAPINA FUMARATO 230.24 MG EQUIVALENTE A QUETIAPINA 200 MG
PHARMAPLUS,SEVEN PHARMA,20093311-01,TIQUEPIN QUETIAPINA 100MG,435.0,0,QUETIAPINA FUMARATO EQUIVALENTE A QUETIAPINA
PHARMAPLUS,SEVEN PHARMA,20094238-02,CETRILEV LEVOCETIRIZINA DICLORHIDRATO 5MG,581.0,0,LEVOCETIRIZINA DICLORHIDRATO
PHARMAPLUS,EUROFARMA,20077740-01,ATAK CLAV 875 + 125 MG CAJA,1337.0,0,AMOXICILINA TRIHIDRATADA 1004.5MG (POTENCIA 100%) EQUIVALENTE A AMOXICILINA DESHIDRATADA
PHARMAPLUS,EUROFARMA,20068914-03,HISTIVERT 24 MG CJA X 30 TAB,393.0,0,BETAHISTINA DICLORHIDRATO
PHARMAPLUS,LEGRAND,19962531-19,SENIDOL CAJA X 30 TAB,1995.0,0,OXICODONA 5MG + ACETAMINOFEN 325MG
PHARMAPLUS,LAFRANCOL,19902457-03,AMDIPIN H 5/12.5 MG,9780.0,0,AMLODIPINO BESILATO EQV. 5 MG AMLODIPINOHIDROCLOROTIAZIDA 12.5 MG
PHARMAPLUS,ABBVIE EYE CARE,215874-02,ALPHAGAN 0.2%,16614.0,0,TARTRATO DE BRIMONIDINA
PHARMAPLUS,LAFRANCOL,19929516-05,ACETAMINOFEN JBE,2300.0,0,ACETAMINOFEN
PHARMAPLUS,TECNOQUIMICAS,20026026-01,BLADURIL 200 MG,4125.0,0,FLAVOXATO CLORHIDRATO 200 MG TABLETA CUBIERTA (GRAGEA)
PHARMAPLUS,SISTEMAS MEDICOS SAS,,LIDOCAINA SIMPLE 1% X 10ML CJ X 10 AMP,9856.0,0,LIDOCAINA CLORHIDRATO
PHARMAPLUS,BIOPAS LABORATORIES,35515-04,FUCICORT CREMA,93410.0,0,ACIDO FUSIDICO HEMIHIDRATO (20.4 MG) EQUIVALENTE A ACIDO FUSIDICO ANHIDRO
PHARMAPLUS,LAFRANCOL,20072221-03,FLEXIMAX NAP,3566.0,0,NAPROXENO SODICO EQUIVALENTE A NAPROXENO
PHARMAPLUS,LAFRANCOL,19994205-01,BETASERC 24 MG,6894.0,0,BETAHISTINA DICLORHIDRATO 24 MG
PHARMAPLUS,TECNOQUIMICAS MK,20067416-10,ETORICOXIB MK 120 MG,2315.0,0,ETORICOXIB 120 MG TAB CUB
PHARMAPLUS,LAFRANCOL,19973411-01,EROXIM 100 MG,17289.0,0,"SILDENAFIL CITRATO 140,48000 MG (EQUIVALENTE A SILDENAFIL BASE)"
PHARMAPLUS,TECNOQUIMICAS,19940071-01,EPTAVIS 1 GR NIÑOS,35918.0,0,BIFIDOBACTERIA (BREVE. INFANTIS. LUNGUM). MINIMO (BILLONES)
PHARMAPLUS,BIOPAS LABORATORIES,20007778-06,FIRMAGON 80MG JERINGA PRE-LLEN. CJA. X 1,349619.0,0,DEGARELIX ACETATO
PHARMAPLUS,LAFRANCOL,19953021-02,FEMOSTON CONTI,854.0,0,DIDROGESTERONA + ESTRADIOL HEMIHIDRATO EQUIVALENTE A ESTRADIOL
PHARMAPLUS,LEGRAND,20166878-02,ENDOL® ER 10 MG CAJA X 30 TAB,593.0,0,OXICODONA CLORHIDRATO 10MG
PHARMAPLUS,ADIUM,19901908-03,TAMSULON 0.4 MG,2528.0,0,DUTASTERIDA
PHARMAPLUS,BIOPAS LABORATORIES,20010103-02,VIMPAT 100 MG,5486.0,0,LACOSAMIDA
PHARMAPLUS,PROCAPS FARMA RX,20043746-06,VARTERAL 320/10 MG,3238.0,0,AMLODIPINO BESILATO 13.87010 MG. EQUIVALENTES A AMLODIPINO BASE
PHARMAPLUS,LAFRANCOL,20013336-02,VAGICORT CREMA,92358.0,0,DEXAMETASONA TERT- BUTIL ACETATO 4.475 MG EQUIVALENTE A DEXAMETASONA
PHARMAPLUS,LAFRANCOL,19944041-02,VALCOTE ER 250 MG,1219.0,0,DIVALPROAT.NA EQV ACIDO VALPROICO 250 MG
PHARMAPLUS,NOVONORDISK,20028798-02,VICTOZA 6 MG PRELL,172506.0,0,LIRAGLUTIDA
PHARMAPLUS,TECNOQUIMICAS,20059459-02,ZINKIDS JARABE,9436.0,0,SULFATO DE ZINC MONOHIDRATO 200MG SOL ORAL
PHARMAPLUS,BIOPAS LABORATORIES,19982405-01,TRACTOCILE 6.75,79973.0,0,ACETATO DE ATOSIBAN EQUIVALENTE A ATOSIBAN
PHARMAPLUS,PROCAPS FARMA OTC,19987729-23,LEVOTREX JARABE,21770.0,0,LEVOCETIRIZINA DICLORHIDRATO
PHARMAPLUS,LAFRANCOL,52435-01,KLARICID 250 MG SUSP,99446.0,0,CLARITROMICINA 5 G
PHARMAPLUS,TECNOQUIMICAS,20019978-02,INMO 60 MG,2237.0,0,DULOETINA 60 MG CAPSULA DE LIBERACION RETARDADA
PHARMAPLUS,ADIUM,19908056-02,MUTUM CR 10 MG,2539.0,0,OXIBUTININA CLORHIDRATO
PHARMAPLUS,TECNOQUIMICAS,20057095-06,MOVIPROST 8 MCG,2993.0,0,LUBIPROSTONE
PHARMAPLUS,BIOPAS LABORATORIES,19979281-01,PENTASA 500 MG,1489.0,0,MESALAZINA
PHARMAPLUS,ABBOTT FORMAS NUTRICIONALES,,PEDIASURE VAINILLA 900G APME,83255.0,0,N
PHARMAPLUS,PROCAPS FARMA RX,19943937-06,NYTAX 100 MG/5 ML SUSPENSION,34496.0,0,NITAZOXANIDA
PHARMAPLUS,NESTLE NUTRICION,,NAN 1 NURSER NWPL036 32x70ml CO,26988.0,0,NA
PHARMAPLUS,LAFRANCOL,45821-01,RYTMONORM 300 MG TBS,9962.0,0,PROPAFENONA CLORHIDRATO
PHARMAPLUS,TECNOQUIMICAS MK,19991973-10,ROSUVASTATINA MK 40 MG,4140.0,0,ROSUVASTATINA CALCICA EQUIVALENTE A ROSUVASTATINA
PHARMAPLUS,FRESENIUS KABI,,FRESUBIN 2KCAL HP 500ML E(COL) X 500 ML,28068.0,0,NA
PHARMAPLUS,LAFRANCOL,20079303-01,DOLCETTINA 1.5% FCO,37236.0,0,BEPOTASTINA BESILATO
PHARMAPLUS,PROCAPS FARMA RX,19961660-02,CROMUS 0.03%,37204.0,0,TACROLIMUS MONOHIDRATO (EQUIVALENTE A 0.03G DE TACROLIMUS)
PHARMAPLUS,SIEGFRIED INSTITUCIONAL,19934941-05,COQUAN 2 MG,67.0,0,CLONAZEPAM 2 MG
PHARMAPLUS,SEVEN PHARMA,20063470-01,ESTIVA EFAVIRENZ 600 MG,435.0,0,EFAVIRENZ
PHARMAPLUS,SEVEN PHARMA,20093306-01,TIQUEPIN QUETIAPINA 25MG,175.0,0,QUETIAPINA FUMARATO 28.78 MG EQUIVALENTE A QUETIAPINA
PHARMAPLUS,SEVEN PHARMA,20064693-01,ANASTOLE ANASTROZOL 1MG,558.0,0,ANASTROZOL
PHARMAPLUS,BIOPAS LABORATORIES,20073040-02,PICOPREP POLVO SOL ORAL,65560.0,0,ACIDO CITRICO ANHIDRO
PHARMAPLUS,BIOPAS LABORATORIES,20149183-01,BRIVIACT 50MG CJA X 28 COMP,8961.0,0,BRIVARACETAM 50MG
PHARMAPLUS,BIOPAS LABORATORIES,20149185-01,BRIVIACT 100MG CJA X 28 COMP,17923.0,0,BRIVARACETAM 100MG
PHARMAPLUS,PROCAPS FARMA OTC,,VITYBELL FEM,1891.0,19,COLAGENO HIDROLIZADO + Vitamina C + Vitamina E + Selenio
PHARMAPLUS,PROCAPS FARMA RX,20153507-04,VALTROIS 1 G,13567.0,0,VALACICLOVIR 1g
PHARMAPLUS,PROCAPS FARMA RX,20153507-17,VALTROIS 1 G,13568.0,0,VALACICLOVIR 1g
PHARMAPLUS,PROCAPS GENERICOS COLMED,19970684-03,ISOTRETINOINA 20 MG CBG,2781.0,0,ISOTRETINOINA
PHARMAPLUS,EUROFARMA,20079039-01,ATAK CLAV 400 + 57 MG SUSP,11125.0,0,AMOXICILINA 8g+ CLAVULANATO DE POTACIO 1.14g POR CADA 100mL DE SOLUCIÓN RECONSTITUIDA
